t,P,eps,beta_B,cs2,s,S,L,Phi_nu,Qdot_nu
0.0008709999999999999,0.023617633000000002,1.2992350000000001,0.018178107116880317,0.1,1.3888134687332978,2.5934892039837493e-19,7.586409999999998e+41,7.586409999999997e+33,4.185328071043582e+19
0.0008719999999999999,0.023654591999999995,1.29952,0.018202560945579902,0.1,1.3883760683760684,2.590253858910576e-19,7.603839999999999e+41,7.603839999999998e+33,4.181144834939194e+19
0.000873,0.023691577000000005,1.299805,0.018227024053608043,0.1,1.387939135077416,2.587025414869368e-19,7.62129e+41,7.621289999999999e+33,4.176965779979988e+19
0.000874,0.023728588,1.30009,0.0182514964348622,0.1,1.3875026680896476,2.58380385119115e-19,7.63876e+41,7.63876e+33,4.172790901986911e+19
0.0008749999999999999,0.023765625,1.300375,0.018275978083245215,0.1,1.3870666666666667,2.5805891472868224e-19,7.656249999999998e+41,7.656249999999997e+33,4.168620196785085e+19
0.0008759999999999999,0.023802687999999995,1.30066,0.01830046899266526,0.1,1.386631130063966,2.5773812826467775e-19,7.673759999999998e+41,7.673759999999998e+33,4.164453660203801e+19
0.000877,0.023839777,1.300945,0.018324969157035846,0.1,1.3861960575386256,2.57418023684053e-19,7.691289999999998e+41,7.691289999999998e+33,4.1602912880765256e+19
0.000878,0.023876892,1.30123,0.018349478570275815,0.1,1.3857614483493077,2.5709859895163405e-19,7.708840000000001e+41,7.70884e+33,4.156133076240884e+19
0.000879,0.023914033,1.301515,0.018373997226309342,0.1,1.3853273017562533,2.56779852040084e-19,7.72641e+41,7.72641e+33,4.151979020538666e+19
0.0008799999999999999,0.023951199999999995,1.3017999999999998,0.01839852511906591,0.1,1.3848936170212764,2.5646178092986607e-19,7.744e+41,7.743999999999999e+33,4.147829116815815e+19
0.000881,0.023988392999999997,1.3020850000000002,0.018423062242480324,0.1,1.3844603934077622,2.5614438360920665e-19,7.761609999999998e+41,7.761609999999997e+33,4.143683360922424e+19
0.000882,0.024025612000000005,1.30237,0.01844760859049272,0.1,1.3840276301806589,2.5582765807405894e-19,7.779240000000002e+41,7.779240000000001e+33,4.139541748712741e+19
0.000883,0.024062856999999997,1.302655,0.018472164157048488,0.1,1.3835953266064789,2.555116023280663e-19,7.79689e+41,7.796889999999999e+33,4.1354042760451514e+19
0.0008839999999999999,0.024100128,1.30294,0.018496728936098362,0.1,1.383163481953291,2.55196214382526e-19,7.814559999999998e+41,7.814559999999998e+33,4.131270938782183e+19
0.0008849999999999999,0.024137424999999997,1.303225,0.01852130292159834,0.1,1.3827320954907165,2.548814922563533e-19,7.83225e+41,7.832249999999998e+33,4.127141732790497e+19
0.000886,0.024174748,1.30351,0.018545886107509724,0.1,1.3823011664899258,2.545674339760452e-19,7.849959999999999e+41,7.849959999999997e+33,4.123016653940888e+19
0.000887,0.024212097,1.303795,0.018570478487799077,0.1,1.3818706942236354,2.5425403757564586e-19,7.867690000000001e+41,7.86769e+33,4.118895698108276e+19
0.000888,0.024249472000000005,1.30408,0.01859508005643826,0.1,1.3814406779661017,2.5394130109670983e-19,7.88544e+41,7.88544e+33,4.1147788611717054e+19
0.0008889999999999999,0.024286872999999994,1.304365,0.018619690807404363,0.1,1.3810111169931183,2.536292225882678e-19,7.903209999999999e+41,7.903209999999998e+33,4.11066613901434e+19
0.00089,0.0243243,1.30465,0.018644310734679797,0.1,1.3805820105820108,2.53317800106791e-19,7.920999999999999e+41,7.920999999999997e+33,4.106557527523455e+19
0.000891,0.024361753,1.304935,0.018668939832252183,0.1,1.380153358011634,2.530070317161565e-19,7.938809999999999e+41,7.938809999999998e+33,4.10245302259044e+19
0.000892,0.024399232,1.3052199999999998,0.018693578094114406,0.1,1.3797251585623678,2.526969154876131e-19,7.956640000000001e+41,7.95664e+33,4.09835262011079e+19
0.0008929999999999999,0.024436736999999993,1.305505,0.01871822551426459,0.1,1.379297411516112,2.5238744949974608e-19,7.974489999999999e+41,7.974489999999999e+33,4.094256315984101e+19
0.0008939999999999999,0.024474268,1.30579,0.01874288208670613,0.1,1.378870116156283,2.5207863183844296e-19,7.992359999999998e+41,7.992359999999998e+33,4.09016410611407e+19
0.000895,0.024511824999999998,1.3060749999999999,0.01876754780544762,0.1,1.37844327176781,2.517704605968603e-19,8.010249999999999e+41,8.010249999999998e+33,4.086075986408485e+19
0.000896,0.024549407999999998,1.3063600000000002,0.01879222266450289,0.1,1.378016877637131,2.5146293387538883e-19,8.02816e+41,8.02816e+33,4.081991952779227e+19
0.000897,0.024587017,1.306645,0.01881690665789101,0.1,1.3775909330521876,2.5115604978162033e-19,8.04609e+41,8.04609e+33,4.077912001142262e+19
0.0008979999999999999,0.024624651999999997,1.30693,0.018841599779636245,0.1,1.3771654373024236,2.50849806430314e-19,8.064039999999997e+41,8.064039999999998e+33,4.073836127417639e+19
0.000899,0.024662313,1.307215,0.01886630202376809,0.1,1.3767403896787782,2.5054420194336273e-19,8.082009999999999e+41,8.082009999999998e+33,4.069764327529482e+19
0.0009,0.0247,1.3075,0.018891013384321222,0.1,1.3763157894736844,2.5023923444976076e-19,8.099999999999998e+41,8.099999999999998e+33,4.065696597405992e+19
0.000901,0.024737713000000005,1.3077850000000002,0.01891573385533555,0.1,1.375891635981063,2.4993490208557e-19,8.11801e+41,8.118009999999999e+33,4.061632932979437e+19
0.0009019999999999999,0.024775451999999993,1.30807,0.01894046343085614,0.1,1.3754679284963198,2.4963120299388747e-19,8.13604e+41,8.136039999999998e+33,4.057573330186155e+19
0.0009029999999999999,0.024813217000000002,1.308355,0.018965202104933295,0.1,1.3750446663163425,2.4932813532481277e-19,8.154089999999998e+41,8.154089999999998e+33,4.0535177849665405e+19
0.000904,0.024851007999999997,1.30864,0.018989949871622447,0.1,1.3746218487394959,2.4902569723541593e-19,8.172159999999998e+41,8.172159999999998e+33,4.049466293265049e+19
0.000905,0.024888824999999996,1.3089250000000001,0.01901470672498424,0.1,1.374199475065617,2.487238868897045e-19,8.19025e+41,8.190249999999999e+33,4.045418851030189e+19
0.000906,0.024926668000000003,1.30921,0.019039472659084487,0.1,1.3737775445960125,2.4842270245859177e-19,8.20836e+41,8.20836e+33,4.041375454214515e+19
0.0009069999999999999,0.024964537000000005,1.309495,0.019064247667994152,0.1,1.3733560566334557,2.481221421198655e-19,8.226489999999999e+41,8.226489999999998e+33,4.0373360987746345e+19
0.000908,0.025002432,1.3097800000000002,0.019089031745789367,0.1,1.3729350104821805,2.478222040581553e-19,8.24464e+41,8.244639999999998e+33,4.033300780671188e+19
0.000909,0.025040352999999994,1.310065,0.019113824886551428,0.1,1.3725144054478786,2.475228864649015e-19,8.262809999999998e+41,8.262809999999998e+33,4.029269495868858e+19
0.00091,0.0250783,1.31035,0.019138627084366776,0.1,1.3720942408376962,2.472241875383236e-19,8.281e+41,8.281e+33,4.0252422403363594e+19
0.0009109999999999999,0.025116273,1.310635,0.019163438333326975,0.1,1.3716745159602302,2.4692610548338974e-19,8.299209999999999e+41,8.299209999999998e+33,4.021219010046438e+19
0.0009119999999999999,0.025154272,1.31092,0.019188258627528754,0.1,1.3712552301255232,2.4662863851178474e-19,8.317439999999999e+41,8.317439999999997e+33,4.0171998009758605e+19
0.000913,0.025192297,1.311205,0.019213087961073974,0.1,1.3708363826450602,2.4633178484187964e-19,8.33569e+41,8.335689999999998e+33,4.0131846091054195e+19
0.000914,0.025230348,1.31149,0.019237926328069598,0.1,1.370417972831766,2.4603554269870126e-19,8.353959999999998e+41,8.353959999999998e+33,4.009173430419921e+19
0.0009149999999999999,0.025268424999999997,1.311775,0.019262773722627736,0.1,1.3699999999999999,2.4573991031390135e-19,8.372249999999999e+41,8.372249999999998e+33,4.0051662609081885e+19
0.0009159999999999999,0.025306528,1.31206,0.0192876301388656,0.1,1.3695824634655533,2.454448859257264e-19,8.390559999999999e+41,8.390559999999999e+33,4.001163096563049e+19
0.000917,0.025344656999999996,1.312345,0.019312495570905513,0.1,1.3691653625456444,2.4515046777898735e-19,8.40889e+41,8.408889999999998e+33,3.997163933381341e+19
0.000918,0.025382811999999998,1.31263,0.019337370012874913,0.1,1.3687486965589155,2.448566541250296e-19,8.42724e+41,8.427239999999999e+33,3.9931687673638986e+19
0.000919,0.025420993,1.312915,0.019362253458906326,0.1,1.36833246482543,2.4456344322170326e-19,8.445610000000001e+41,8.445610000000001e+33,3.989177594515557e+19
0.0009199999999999999,0.025459199999999998,1.3132000000000001,0.019387145903137372,0.1,1.367916666666667,2.442708333333333e-19,8.463999999999999e+41,8.463999999999998e+33,3.985190410845142e+19
0.0009209999999999999,0.025497432999999996,1.313485,0.019412047339710768,0.1,1.3675013014055182,2.439788227306901e-19,8.48241e+41,8.482409999999999e+33,3.98120721236547e+19
0.000922,0.025535692000000002,1.3137699999999999,0.01943695776277431,0.1,1.367086368366285,2.4368740969095993e-19,8.50084e+41,8.500839999999998e+33,3.977227995093342e+19
0.000923,0.025573977000000005,1.3140550000000002,0.019461877166480856,0.1,1.3666718668746751,2.4339659249771597e-19,8.519289999999999e+41,8.519289999999998e+33,3.973252755049541e+19
0.0009239999999999999,0.025612287999999997,1.31434,0.019486805544988356,0.1,1.3662577962577964,2.4310636944088906e-19,8.537759999999999e+41,8.537759999999999e+33,3.9692814882588254e+19
0.0009249999999999999,0.025650624999999996,1.314625,0.019511742892459827,0.1,1.3658441558441559,2.428167388167388e-19,8.556249999999999e+41,8.556249999999998e+33,3.965314190749929e+19
0.000926,0.025688988,1.31491,0.019536689203063326,0.1,1.3654309449636552,2.4252769892782505e-19,8.574759999999999e+41,8.574759999999999e+33,3.961350858555554e+19
0.000927,0.025727377,1.3151950000000001,0.019561644470971983,0.1,1.365018162947587,2.42239248082979e-19,8.593289999999999e+41,8.593289999999998e+33,3.9573914877123674e+19
0.000928,0.025765792,1.31548,0.019586608690363973,0.1,1.3646058091286308,2.41951384597275e-19,8.611839999999998e+41,8.611839999999997e+33,3.9534360742609986e+19
0.0009289999999999999,0.025804233,1.3157649999999999,0.019611581855422514,0.1,1.3641938828408502,2.416641067920018e-19,8.630409999999999e+41,8.630409999999998e+33,3.949484614246033e+19
0.0009299999999999999,0.025842699999999996,1.31605,0.019636563960335852,0.1,1.3637823834196892,2.413774129946353e-19,8.649e+41,8.648999999999999e+33,3.945537103716011e+19
0.000931,0.025881192999999997,1.316335,0.01966155499929729,0.1,1.363371310201968,2.4109130153880956e-19,8.66761e+41,8.667609999999998e+33,3.941593538723422e+19
0.000932,0.025919712,1.3166200000000001,0.019686554966505142,0.1,1.36296066252588,2.4080577076428975e-19,8.686239999999999e+41,8.686239999999998e+33,3.9376539153247e+19
0.0009329999999999999,0.025958257,1.316905,0.019711563856162743,0.1,1.3625504397309882,2.4052081901694407e-19,8.704889999999999e+41,8.704889999999998e+33,3.933718229580222e+19
0.0009339999999999999,0.025996828,1.31719,0.019736581662478457,0.1,1.3621406411582215,2.402364446487163e-19,8.72356e+41,8.723559999999998e+33,3.9297864775543e+19
0.000935,0.026035424999999994,1.317475,0.019761608379665646,0.1,1.3617312661498706,2.3995264601759836e-19,8.74225e+41,8.742249999999999e+33,3.925858655315184e+19
0.000936,0.026074048000000002,1.31776,0.01978664400194269,0.1,1.361322314049587,2.396694214876033e-19,8.760959999999999e+41,8.760959999999998e+33,3.92193475893505e+19
0.000937,0.026112696999999994,1.318045,0.019811688523532957,0.1,1.3609137842023749,2.3938676942873787e-19,8.779689999999999e+41,8.779689999999998e+33,3.918014784490002e+19
0.0009379999999999999,0.026151372,1.3183300000000002,0.01983674193866482,0.1,1.3605056759545926,2.3910468821697583e-19,8.79844e+41,8.798439999999998e+33,3.914098728060065e+19
0.000939,0.026190072999999998,1.318615,0.019861804241571645,0.1,1.3600979886539455,2.38823176234231e-19,8.81721e+41,8.817209999999998e+33,3.910186585729182e+19
0.00094,0.0262288,1.3189,0.019886875426491774,0.1,1.3596907216494845,2.3854223186833057e-19,8.836e+41,8.835999999999999e+33,3.906278353585211e+19
0.000941,0.026267553000000003,1.319185,0.019911955487668522,0.1,1.3592838742916025,2.38261853512989e-19,8.85481e+41,8.854809999999998e+33,3.902374027719919e+19
0.0009419999999999999,0.026306331999999998,1.3194700000000001,0.01993704441935019,0.1,1.3588774459320292,2.3798203956778094e-19,8.873639999999997e+41,8.873639999999996e+33,3.89847360422898e+19
0.0009429999999999999,0.026345137000000005,1.319755,0.019962142215790055,0.1,1.358471435923829,2.3770278843811534e-19,8.89249e+41,8.892489999999999e+33,3.89457707921197e+19
0.000944,0.026383968,1.32004,0.019987248871246324,0.1,1.3580658436213993,2.3742409853520966e-19,8.911359999999999e+41,8.911359999999999e+33,3.890684448772364e+19
0.000945,0.026422824999999997,1.320325,0.0200123643799822,0.1,1.3576606683804628,2.3714596827606337e-19,8.93025e+41,8.930249999999999e+33,3.88679570901753e+19
0.000946,0.026461707999999997,1.32061,0.020037488736265815,0.1,1.3572559095580679,2.3686839608343243e-19,8.94916e+41,8.949159999999998e+33,3.88291085605873e+19
0.0009469999999999999,0.026500617,1.320895,0.020062621934370257,0.1,1.3568515665125833,2.3659138038580356e-19,8.96809e+41,8.968089999999998e+33,3.8790298860111086e+19
0.000948,0.026539551999999998,1.32118,0.020087763968573546,0.1,1.356447638603696,2.3631491961736864e-19,8.98704e+41,8.987039999999999e+33,3.8751527949936976e+19
0.000949,0.026578513,1.321465,0.020112914833158656,0.1,1.3560441251924065,2.360390122179994e-19,9.006009999999999e+41,9.006009999999999e+33,3.871279579129404e+19
0.00095,0.026617500000000002,1.3217500000000002,0.020138074522413466,0.1,1.3556410256410258,2.357636566332219e-19,9.025e+41,9.024999999999999e+33,3.867410234545012e+19
0.0009509999999999999,0.026656513,1.322035,0.020163243030630808,0.1,1.3552383393131728,2.3548885131419157e-19,9.044009999999997e+41,9.044009999999996e+33,3.863544757371178e+19
0.0009519999999999999,0.026695551999999997,1.32232,0.020188420352108414,0.1,1.3548360655737706,2.352145947176685e-19,9.06304e+41,9.063039999999998e+33,3.859683143742421e+19
0.000953,0.026734617,1.3226049999999998,0.020213606481148946,0.1,1.3544342037890424,2.349408853059917e-19,9.08209e+41,9.082089999999999e+33,3.855825389797131e+19
0.000954,0.026773707999999997,1.3228900000000001,0.020238801412059956,0.1,1.35403275332651,2.346677215470554e-19,9.10116e+41,9.101159999999999e+33,3.851971491677552e+19
0.0009549999999999999,0.026812825,1.323175,0.02026400513915393,0.1,1.3536317135549873,2.3439510191428355e-19,9.120249999999998e+41,9.120249999999997e+33,3.848121445529786e+19
0.0009559999999999999,0.026851967999999997,1.3234599999999999,0.02028921765674822,0.1,1.3532310838445807,2.341230248866057e-19,9.13936e+41,9.139359999999999e+33,3.844275247503786e+19
0.000957,0.026891137,1.3237450000000002,0.020314438959165092,0.1,1.352830863566684,2.3385148894843283e-19,9.15849e+41,9.158489999999999e+33,3.840432893753353e+19
0.000958,0.026930332,1.32403,0.020339669040731707,0.1,1.3524310520939735,2.335804925896327e-19,9.177639999999999e+41,9.177639999999999e+33,3.836594380436134e+19
0.000959,0.026969553000000004,1.324315,0.020364907895780087,0.1,1.3520316488004083,2.3331003430550616e-19,9.19681e+41,9.196809999999999e+33,3.832759703713616e+19
0.0009599999999999999,0.027008799999999996,1.3246,0.020390155518647136,0.1,1.3516326530612246,2.3304011259676285e-19,9.215999999999998e+41,9.215999999999998e+33,3.828928859751121e+19
0.0009609999999999999,0.027048073,1.324885,0.020415411903674657,0.1,1.3512340642529324,2.3277072596949734e-19,9.23521e+41,9.235209999999998e+33,3.825101844717804e+19
0.000962,0.027087372000000002,1.3251700000000002,0.020440677045209292,0.1,1.3508358817533133,2.325018729351658e-19,9.25444e+41,9.254439999999998e+33,3.821278654786651e+19
0.000963,0.027126697,1.325455,0.020465950937602558,0.1,1.3504381049414163,2.322335520105617e-19,9.273689999999999e+41,9.273689999999999e+33,3.817459286134471e+19
0.0009639999999999999,0.027166048,1.32574,0.020491233575210828,0.1,1.350040733197556,2.3196576171779315e-19,9.292959999999997e+41,9.292959999999996e+33,3.813643734941896e+19
0.0009649999999999999,0.027205424999999995,1.326025,0.020516524952395313,0.1,1.349643765903308,2.316985005842589e-19,9.312249999999998e+41,9.312249999999997e+33,3.809831997393373e+19
0.000966,0.027244828000000006,1.32631,0.020541825063522104,0.1,1.3492472024415056,2.314317671426253e-19,9.33156e+41,9.331559999999999e+33,3.806024069677165e+19
0.000967,0.027284257,1.326595,0.020567133902962095,0.1,1.3488510421962379,2.311655599308034e-19,9.35089e+41,9.350889999999999e+33,3.802219947985343e+19
0.000968,0.027323712,1.32688,0.02059245146509104,0.1,1.3484552845528457,2.3089987749192563e-19,9.37024e+41,9.37024e+33,3.798419628513787e+19
0.0009689999999999999,0.027363192999999997,1.3271650000000002,0.020617777744289516,0.1,1.348059928897918,2.30634718374323e-19,9.389609999999998e+41,9.389609999999997e+33,3.794623107462176e+19
0.0009699999999999999,0.027402700000000002,1.32745,0.020643112734942938,0.1,1.3476649746192895,2.3037008113150244e-19,9.409e+41,9.408999999999999e+33,3.790830381033988e+19
0.000971,0.027442233,1.3277349999999999,0.020668456431441516,0.1,1.3472704211060373,2.3010596432212423e-19,9.42841e+41,9.428409999999999e+33,3.787041445436498e+19
0.000972,0.027481792,1.32802,0.0206938088281803,0.1,1.3468762677484787,2.298423665099793e-19,9.44784e+41,9.447839999999999e+33,3.783256296880768e+19
0.0009729999999999999,0.027521376999999993,1.328305,0.02071916991955913,0.1,1.3464825139381653,2.295792862639668e-19,9.467289999999997e+41,9.467289999999997e+33,3.779474931581651e+19
0.0009739999999999999,0.027560987999999995,1.32859,0.020744539699982686,0.1,1.3460891590678825,2.29316722158072e-19,9.486759999999999e+41,9.486759999999997e+33,3.77569734575778e+19
0.000975,0.027600625,1.328875,0.020769918163860406,0.1,1.3456962025316455,2.290546727713439e-19,9.50625e+41,9.506249999999999e+33,3.77192353563157e+19
0.000976,0.027640288,1.32916,0.02079530530560655,0.1,1.3453036437246964,2.287931366878735e-19,9.52576e+41,9.525759999999999e+33,3.768153497429208e+19
0.000977,0.027679977,1.329445,0.020820701119640152,0.1,1.3449114820435004,2.2853211249677146e-19,9.54529e+41,9.54529e+33,3.76438722738066e+19
0.000978,0.027719691999999997,1.32973,0.020846105600385037,0.1,1.3445197168857435,2.282715987921466e-19,9.564839999999998e+41,9.564839999999997e+33,3.760624721719652e+19
0.000979,0.027759432999999997,1.330015,0.02087151874226982,0.1,1.3441283476503283,2.2801159417308365e-19,9.58441e+41,9.584409999999999e+33,3.756865976683679e+19
0.00098,0.027799199999999996,1.3303,0.020896940539727876,0.1,1.343737373737374,2.277520972436227e-19,9.604e+41,9.603999999999999e+33,3.753110988513996e+19
0.0009809999999999999,0.027838992999999992,1.3305850000000001,0.020922370987197354,0.1,1.3433467945482083,2.274931066127364e-19,9.623609999999999e+41,9.623609999999997e+33,3.7493597534556135e+19
0.000982,0.027878812,1.33087,0.020947810079121176,0.1,1.3429566094853682,2.2723462089430926e-19,9.64324e+41,9.643239999999999e+33,3.745612267757298e+19
0.000983,0.027918656999999996,1.3311549999999999,0.020973257809947,0.1,1.3425668179525971,2.26976638707117e-19,9.662889999999997e+41,9.662889999999997e+33,3.741868527671562e+19
0.0009839999999999998,0.027958527999999996,1.33144,0.02099871417412726,0.1,1.3421774193548386,2.267191586748038e-19,9.682559999999999e+41,9.682559999999997e+33,3.738128529454665e+19
0.000985,0.027998425,1.331725,0.02102417916611913,0.1,1.341788413098237,2.2646217942586277e-19,9.702250000000001e+41,9.70225e+33,3.7343922693666095e+19
0.000986,0.028038347999999998,1.33201,0.02104965278038453,0.1,1.341399798590131,2.2620569959361397e-19,9.721959999999997e+41,9.721959999999997e+33,3.730659743671135e+19
0.000987,0.028078297000000002,1.332295,0.02107513501139012,0.1,1.341011575239054,2.259497178161843e-19,9.74169e+41,9.741689999999999e+33,3.7269309486357135e+19
0.000988,0.028118271999999996,1.33258,0.021100625853607283,0.1,1.3406237424547285,2.256942327364863e-19,9.761439999999998e+41,9.761439999999998e+33,3.723205880531553e+19
0.0009889999999999999,0.028158272999999998,1.332865,0.021126125301512155,0.1,1.3402362996480643,2.2543924300219756e-19,9.781209999999998e+41,9.781209999999997e+33,3.719484535633582e+19
0.00099,0.028198299999999996,1.3331499999999998,0.02115163334958557,0.1,1.3398492462311555,2.2518474726574045e-19,9.801e+41,9.800999999999999e+33,3.715766910220457e+19
0.000991,0.028238352999999997,1.333435,0.021177149992313085,0.1,1.3394625816172778,2.249307441842616e-19,9.820809999999998e+41,9.820809999999997e+33,3.7120530005745525e+19
0.000992,0.028278432,1.33372,0.021202675224184984,0.1,1.3390763052208836,2.2467723241961133e-19,9.84064e+41,9.840639999999998e+33,3.708342802981957e+19
0.000993,0.028318537,1.334005,0.02122820903969625,0.1,1.338690416457602,2.2442421063832388e-19,9.86049e+41,9.860489999999999e+33,3.704636313732474e+19
0.0009939999999999999,0.028358667999999993,1.33429,0.021253751433346568,0.1,1.3383049147442327,2.2417167751159675e-19,9.880359999999999e+41,9.880359999999998e+33,3.700933529119613e+19
0.000995,0.028398825000000006,1.334575,0.021279302399640338,0.1,1.3379197994987468,2.239196317152714e-19,9.90025e+41,9.90025e+33,3.69723444544059e+19
0.000996,0.028439007999999998,1.33486,0.021304861933086616,0.1,1.3375350701402804,2.2366807192981273e-19,9.920159999999999e+41,9.920159999999997e+33,3.693539058996321e+19
0.000997,0.028479216999999998,1.335145,0.021330430028199183,0.1,1.3371507260891338,2.2341699684028975e-19,9.94009e+41,9.94009e+33,3.689847366091418e+19
0.000998,0.028519451999999997,1.33543,0.02135600667949649,0.1,1.3367667667667666,2.23166405136355e-19,9.96004e+41,9.960039999999999e+33,3.686159363034188e+19
0.0009989999999999999,0.028559712999999997,1.3357150000000002,0.02138159188150166,0.1,1.3363831915957982,2.2291629551222656e-19,9.980009999999998e+41,9.980009999999997e+33,3.6824750461366297e+19
